window_start,window_end,window_start_ms,window_end_ms,beta,alpha,se_beta,avg_depth,avg_mid_price,r_squared,n_obs
2025-11-02 11:18:19.903000+00:00,2025-11-02 12:50:04.758000+00:00,1762082299903,1762087804758,3.3013927165678804e-08,1.3982875031997961e-06,1.5883949107270306e-09,13289979.293399997,0.942364,0.46451249611921197,500
2025-11-02 12:00:38.295000+00:00,2025-11-02 13:33:13.661000+00:00,1762084838295,1762090393661,3.120373972672581e-08,-4.9075158365662156e-06,2.0352770719361023e-09,13781754.103360001,0.9420800000000001,0.3206496017052991,500
2025-11-02 12:50:04.771000+00:00,2025-11-02 14:30:20.866000+00:00,1762087804771,1762093820866,4.068530316803534e-08,-7.945493895418832e-06,2.4915164244430827e-09,14979323.049539996,0.9407449999999999,0.3487247834799522,500
2025-11-02 13:33:46.331000+00:00,2025-11-02 15:47:03.374000+00:00,1762090426331,1762098423374,3.2948976093260695e-08,-1.5248208564918327e-06,3.728369590707185e-09,15528292.27766,0.939115,0.13556536526376872,500
2025-11-02 14:30:50.901000+00:00,2025-11-02 16:48:12.126000+00:00,1762093850901,1762102092126,3.2905480349069176e-08,2.0767365987767177e-06,3.986103622995896e-09,15255144.55812,0.9383199999999999,0.1203679838730579,500
2025-11-02 15:48:00.014000+00:00,2025-11-02 18:02:59.345000+00:00,1762098480014,1762106579345,6.904802360575792e-08,-3.3599745357516224e-06,5.51316591297413e-09,15120665.268779999,0.9377449999999999,0.239527151419969,500
2025-11-02 16:48:12.147000+00:00,2025-11-02 19:10:28.508000+00:00,1762102092147,1762110628508,2.7883930537260542e-08,-5.648288246236922e-06,3.4531882430650005e-09,14806093.5573,0.9362670000000001,0.1157717316646494,500
2025-11-02 18:03:10.091000+00:00,2025-11-02 20:25:53.832000+00:00,1762106590091,1762115153832,2.027528472443235e-08,1.738137711549635e-06,2.2446350886013146e-09,14400061.28524,0.9349580000000001,0.14077345540575842,500
2025-11-02 19:10:35.612000+00:00,2025-11-02 21:48:27.679000+00:00,1762110635612,1762120107679,4.662638690664193e-08,-2.6191272462067125e-06,3.068619423732528e-09,14399824.44732,0.934951,0.3167555518146497,500
2025-11-02 20:25:59.894000+00:00,2025-11-02 23:59:57.250000+00:00,1762115159894,1762127997250,6.136227702199567e-08,-2.3760434223507804e-06,4.158698539844456e-09,14429725.261939999,0.935258,0.3041921660952232,500
2025-11-02 21:48:29.601000+00:00,2025-11-03 01:29:25.026000+00:00,1762120109601,1762133365026,5.801891382852197e-08,-8.645074927858161e-07,5.046713036224214e-09,14407626.259339998,0.936413,0.2097328862448056,500
2025-11-03 00:00:25.290000+00:00,2025-11-03 02:33:14.063000+00:00,1762128025290,1762137194063,5.726911307548472e-08,-5.634647257360022e-06,5.87702918199255e-09,14426963.823139995,0.936676,0.16014091384167917,500
2025-11-03 01:29:27.697000+00:00,2025-11-03 03:16:11.598000+00:00,1762133367697,1762139771598,1.983013063486071e-08,1.4535860562188593e-06,2.6102314216220893e-09,14407431.55602,0.936902,0.10385814101372959,500
2025-11-03 02:33:43.697000+00:00,2025-11-03 04:14:28.588000+00:00,1762137223697,1762143268588,1.3009245380939235e-08,4.727486337428222e-06,1.2928555850521425e-09,14434857.600019997,0.9389460000000002,0.16896415894218403,500
2025-11-03 03:16:17.851000+00:00,2025-11-03 05:18:45.262000+00:00,1762139777851,1762147125262,1.1729476578802286e-07,-7.55697511713065e-07,7.820203540093847e-09,14462983.761519996,0.9400640000000001,0.31117303130214924,500
2025-11-03 04:14:32.418000+00:00,2025-11-03 06:15:26.895000+00:00,1762143272418,1762150526895,1.0273892645793564e-07,-1.9810655925535416e-06,6.522158210924516e-09,14400665.763619997,0.9409839999999999,0.3325601349855577,500
2025-11-03 08:16:41.168000+00:00,2025-11-03 09:22:33.393000+00:00,1762157801168,1762161753393,7.554444884281143e-08,-3.42433815632711e-20,5.810620735806887e-23,14588791.209839998,0.9417959999999999,1.0000000000000342,500
2025-11-03 08:46:59.137000+00:00,2025-11-03 10:12:07.493000+00:00,1762159619137,1762164727493,7.554444884281355e-08,-9.005895710904001e-20,1.5298815502620916e-22,14895012.69308,0.9422960000000001,1.0000000000000902,500
2025-11-03 09:23:14.451000+00:00,2025-11-03 10:57:08.828000+00:00,1762161794451,1762167428828,9.430796459138877e-09,9.725770242199763e-07,5.526909535827407e-10,15264122.921960002,0.9429450000000001,0.36894943435730654,500
2025-11-03 10:12:11.450000+00:00,2025-11-03 11:40:32.763000+00:00,1762164731450,1762170032763,1.4790647890601973e-08,5.1517818243588265e-06,1.3553155275843017e-09,15156862.735419998,0.945226,0.19299298943744608,500
2025-11-03 10:57:15.234000+00:00,2025-11-03 12:21:26.708000+00:00,1762167435234,1762172486708,3.211725534411027e-08,3.4394955534750027e-06,2.4312858750333326e-09,15217013.271019997,0.947781,0.2594836968591182,500
2025-11-03 12:21:38.736000+00:00,2025-11-03 13:33:55.615000+00:00,1762172498736,1762176835615,2.098875168840275e-08,2.0132062206239894e-06,6.973652760896217e-10,15565515.579599999,0.9485979999999997,0.6452592920317307,500
2025-11-03 13:03:24.342000+00:00,2025-11-03 14:09:39.263000+00:00,1762175004342,1762178979263,2.6570652215803956e-08,1.3200693266468219e-06,1.969269576803641e-09,15569978.741899997,0.948941,0.26770244066561844,500
2025-11-03 13:33:59.811000+00:00,2025-11-03 14:49:31.171000+00:00,1762176839811,1762181371171,2.05192557666344e-08,-4.036748059935335e-06,1.589952403052582e-09,15161543.175719995,0.9471510000000001,0.2506251862020184,500
2025-11-03 14:09:40.436000+00:00,2025-11-03 15:26:07.927000+00:00,1762178980436,1762183567927,2.0228631199592005e-08,-1.7750623358626802e-06,1.1680917087084e-09,14937078.694879998,0.9441710000000001,0.375863065472708,500
2025-11-03 14:49:33.918000+00:00,2025-11-03 16:04:15.447000+00:00,1762181373918,1762185855447,4.124220666336507e-08,2.4938890523663054e-06,1.8219248627056104e-09,15173635.193879997,0.943871,0.5071337998626959,500
2025-11-03 15:26:18.910000+00:00,2025-11-03 16:53:52.844000+00:00,1762183578910,1762188832844,4.4898567629752216e-08,-1.656302362765998e-06,2.681612213011761e-09,14940371.64012,0.9451999999999999,0.3601703943624096,500
2025-11-03 16:04:21.624000+00:00,2025-11-03 17:27:32.633000+00:00,1762185861624,1762190852633,3.266743625261833e-08,-2.4344182225788206e-06,2.083773033472965e-09,14533273.366499996,0.9443630000000001,0.3304383810573954,500
2025-11-03 16:53:57.197000+00:00,2025-11-03 18:04:25.050000+00:00,1762188837197,1762193065050,2.3153445093368096e-08,-9.025281534680965e-06,1.3319001030760332e-09,14472097.216999998,0.9439449999999999,0.37765205548700537,500
2025-11-03 17:27:36.763000+00:00,2025-11-03 18:30:58.749000+00:00,1762190856763,1762194658749,2.6332128068492412e-08,-2.340221974965588e-05,1.833760340406749e-09,14072565.991159998,0.9391009999999999,0.2928136376565599,500
2025-11-03 18:04:26.084000+00:00,2025-11-03 18:51:40.267000+00:00,1762193066084,1762195900267,3.469957100902822e-08,-2.1598383740258664e-05,3.2627485983505337e-09,13700889.37234,0.930297,0.18508247640750125,500
2025-11-03 18:31:01.869000+00:00,2025-11-03 19:11:27.111000+00:00,1762194661869,1762197087111,3.793442088867197e-08,-1.5030339962870494e-05,5.371769045685504e-09,13586915.040079998,0.9238200000000001,0.09102388753680185,500
2025-11-03 18:51:42.020000+00:00,2025-11-03 19:41:45.810000+00:00,1762195902020,1762198905810,3.832058837466466e-08,-4.0178237407908594e-06,5.772742911330944e-09,13288931.221799996,0.9193199999999999,0.08129204313808104,500
2025-11-03 19:11:29.400000+00:00,2025-11-03 20:09:45.784000+00:00,1762197089400,1762200585784,2.3357640433600846e-09,-1.0684588651514265e-05,4.554896385044528e-10,13161729.535559993,0.9171219999999999,0.05015610754402481,500
2025-11-03 19:41:57.120000+00:00,2025-11-03 20:31:10.501000+00:00,1762198917120,1762201870501,2.3696114820839372e-09,-8.988104253368172e-06,5.35609380491969e-10,13156491.840579996,0.9163939999999998,0.03781693341657893,500
2025-11-03 20:09:56.800000+00:00,2025-11-03 20:49:55.212000+00:00,1762200596800,1762202995212,6.309978110303264e-08,-8.072385697585988e-06,7.475943049511498e-09,13362633.051259996,0.9146389999999999,0.1251492779970554,500
2025-11-03 20:31:15.303000+00:00,2025-11-03 21:12:32.714000+00:00,1762201875303,1762204352714,2.2118305623237808e-08,-4.355687980331787e-06,2.439783199850208e-09,13371921.091019997,0.9114730000000002,0.14165552268284884,500
2025-11-03 20:49:58.792000+00:00,2025-11-03 21:37:28.721000+00:00,1762202998792,1762205848721,2.8412879269966075e-08,1.2832556836995811e-05,3.968002507603268e-09,12624929.418939997,0.9109490000000001,0.09334661241596943,500
2025-11-03 21:12:36.654000+00:00,2025-11-03 22:17:16.130000+00:00,1762204356654,1762208236130,5.684577479822568e-08,6.095879243180307e-06,5.7548827432364054e-09,12019145.893499997,0.913514,0.16382849537048833,500
2025-11-03 21:37:49.467000+00:00,2025-11-03 22:46:13.690000+00:00,1762205869467,1762209973690,3.6620465130813637e-08,-9.569455318316109e-06,2.6552346420434886e-09,12025389.847599996,0.9159319999999999,0.2763876019083115,500
2025-11-03 22:17:17.086000+00:00,2025-11-03 23:35:53.877000+00:00,1762208237086,1762212953877,4.1527044669137545e-08,-2.0954973693175092e-05,3.3667172585282934e-09,11866433.955159996,0.9158189999999999,0.23401334321908737,500
2025-11-03 22:46:13.753000+00:00,2025-11-04 00:04:17.206000+00:00,1762209973753,1762214657206,5.955126066875418e-08,-1.5832822431993443e-05,5.814037985054286e-09,11616084.863239998,0.9133439999999999,0.17400914927050598,500
2025-11-03 23:36:05.627000+00:00,2025-11-04 00:34:45.177000+00:00,1762212965627,1762216485177,5.3519986756099653e-08,-4.801752335455975e-06,5.174670923195718e-09,11493323.79746,0.91069,0.17682020198603654,500
2025-11-04 00:04:17.212000+00:00,2025-11-04 00:56:23.711000+00:00,1762214657212,1762217783711,5.187213573368797e-08,-2.9609150850410005e-06,4.830831744293863e-09,11433159.325299999,0.909945,0.18799763560845373,500
2025-11-04 00:34:45.182000+00:00,2025-11-04 01:27:24.079000+00:00,1762216485182,1762219644079,1.0418402416172234e-07,-8.128546103941277e-06,8.216808084174647e-09,11468741.945699997,0.9091809999999999,0.2440418804774669,500
2025-11-04 00:56:29.313000+00:00,2025-11-04 02:01:38.801000+00:00,1762217789313,1762221698801,4.9092680773111216e-08,-8.586324640942213e-06,4.6144623062753024e-09,11525406.190919997,0.908513,0.18519026628249674,500
2025-11-04 01:27:24.088000+00:00,2025-11-04 02:30:59.991000+00:00,1762219644088,1762223459991,4.419078793311387e-08,-2.869522975904789e-06,4.107889928057461e-09,11503249.157879997,0.9084249999999999,0.1885611959192228,500
2025-11-04 02:01:47.487000+00:00,2025-11-04 02:54:55.666000+00:00,1762221707487,1762224895666,6.120324043209957e-08,1.4772364974573916e-06,7.317580965308839e-09,11442009.398179997,0.909827,0.12316872598218266,500
2025-11-04 02:31:06.378000+00:00,2025-11-04 03:17:25.326000+00:00,1762223466378,1762226245326,6.424372863617067e-08,-3.11875346409556e-06,7.2349317068319184e-09,11437916.687099999,0.910033,0.13668817710213851,500
2025-11-04 02:55:10.366000+00:00,2025-11-04 03:40:43.314000+00:00,1762224910366,1762227643314,6.422843846612976e-08,-3.35411165287381e-07,5.406089138986515e-09,11453963.401899995,0.90854,0.22084312607280845,500
2025-11-04 03:17:28.939000+00:00,2025-11-04 03:56:42.142000+00:00,1762226248939,1762228602142,3.865639224550982e-08,-1.205160074893025e-05,3.428358810029112e-09,11376137.149559997,0.905905,0.20337392722821407,500
2025-11-04 03:40:44.191000+00:00,2025-11-04 04:21:34.542000+00:00,1762227644191,1762230094542,2.6920760054690134e-08,-1.0204974027810558e-05,2.455285792705527e-09,11404468.411259996,0.900128,0.19445928554693642,500
2025-11-04 03:57:01.773000+00:00,2025-11-04 04:47:01.304000+00:00,1762228621773,1762231621304,2.7108226324888774e-08,7.838596617008836e-07,2.7403161335343474e-09,11628757.343299998,0.8962160000000001,0.16423183719139048,500
2025-11-04 04:21:48.593000+00:00,2025-11-04 05:03:41.330000+00:00,1762230108593,1762232621330,8.426344568924612e-08,-4.296367095222807e-06,1.6520237224746638e-08,11725273.518679997,0.8916300000000001,0.04964791980622037,500
2025-11-04 04:47:04.579000+00:00,2025-11-04 05:31:47.138000+00:00,1762231624579,1762234307138,1.1177044133725398e-07,1.2752745409785941e-05,1.6936400219587404e-08,11719721.613159996,0.8884089999999999,0.08042133188927289,500
2025-11-04 05:03:44.561000+00:00,2025-11-04 06:06:53.898000+00:00,1762232624561,1762236413898,9.844944009139801e-08,2.1728583895992086e-05,1.1596787238090945e-08,11922662.9528,0.890469,0.12642220629272538,500
2025-11-04 05:31:47.170000+00:00,2025-11-04 06:32:57.789000+00:00,1762234307170,1762237977789,8.22046241032523e-08,2.7057845749887982e-05,6.70716251483541e-09,12261583.96008,0.8956870000000001,0.23173701284019887,500
2025-11-04 06:06:55.326000+00:00,2025-11-04 06:53:56.580000+00:00,1762236415326,1762239236580,1.6310851206991567e-07,1.7603102722023088e-05,1.1280951424556062e-08,12389837.35582,0.9021359999999999,0.29567066004981735,500
2025-11-04 06:32:58.189000+00:00,2025-11-04 07:16:39.896000+00:00,1762237978189,1762240599896,3.58253668765612e-08,-7.665513596127443e-06,4.73860968496801e-09,12183259.673479998,0.9035449999999999,0.10295858582334867,500
2025-11-04 06:53:59.745000+00:00,2025-11-04 07:34:39.630000+00:00,1762239239745,1762241679630,3.629591182137865e-08,-3.7317930927155797e-06,5.041499980330468e-09,12253571.567459997,0.9021119999999999,0.09426838506723097,500
2025-11-04 07:16:44.080000+00:00,2025-11-04 07:55:20.993000+00:00,1762240604080,1762242920993,8.148270417550713e-08,4.7349623303861716e-06,7.108219309386742e-09,12473277.581259994,0.9019010000000001,0.20877553090865608,500
2025-11-04 07:34:41.699000+00:00,2025-11-04 08:10:56.491000+00:00,1762241681699,1762243856491,1.5602407875604868e-08,-2.1737300968149503e-06,1.962053114897092e-09,12481195.279679997,0.9025789999999999,0.11267213209606017,500
2025-11-04 07:55:21.038000+00:00,2025-11-04 08:37:34.651000+00:00,1762242921038,1762245454651,1.514426081767944e-08,7.4770569378444104e-06,2.303253079408815e-09,12479558.877239998,0.902781,0.0798782927263504,500
2025-11-04 08:10:57.495000+00:00,2025-11-04 09:00:55.250000+00:00,1762243857495,1762246855250,1.2520155463334092e-07,1.3077763480366119e-05,1.0728569428504966e-08,12365724.694539998,0.906335,0.21474271610015183,500
2025-11-04 08:37:41.463000+00:00,2025-11-04 09:24:48.396000+00:00,1762245461463,1762248288396,3.385384053933084e-08,1.1575987418012792e-05,3.761762951035184e-09,12228821.027899997,0.911972,0.13988197210186043,500
2025-11-04 09:00:59.829000+00:00,2025-11-04 09:48:41.590000+00:00,1762246859829,1762249721590,3.692795272542211e-08,-2.4624795008528865e-07,4.059117391575653e-09,12163656.72128,0.9133029999999999,0.14251045597774792,500
2025-11-04 09:24:49.404000+00:00,2025-11-04 09:55:07.769000+00:00,1762248289404,1762250107769,3.4188822086705824e-07,1.9216554280484078e-06,1.4685746944502802e-08,12133712.34764,0.9125429999999999,0.5211405777004048,500
2025-11-04 09:48:45.661000+00:00,2025-11-04 10:05:05.479000+00:00,1762249725661,1762250705479,1.1374460142431512e-07,-1.1805590066361907e-07,1.152813914403315e-08,11887915.260179998,0.914814,0.16351952987236892,500
2025-11-04 09:55:07.778000+00:00,2025-11-04 10:27:54.092000+00:00,1762250107778,1762252074092,1.1840386838500831e-07,-5.923400970180308e-06,1.17638746951354e-08,11559366.276439996,0.91807,0.169037507959826,500
2025-11-04 10:05:08.868000+00:00,2025-11-04 10:41:57.283000+00:00,1762250708868,1762252917283,2.935144441356459e-07,7.704102218577174e-06,2.150652023652731e-08,11475091.923599996,0.9199259999999999,0.272206044078227,500
2025-11-04 10:27:54.107000+00:00,2025-11-04 11:11:36.893000+00:00,1762252074107,1762254696893,2.0471075213703406e-07,9.134113426786912e-06,1.4935168709925787e-08,11509971.670339996,0.9218230000000001,0.2739165336087584,500
2025-11-04 10:41:57.288000+00:00,2025-11-04 11:34:42.693000+00:00,1762252917288,1762256082693,3.0266379879715164e-08,-2.472100328018459e-05,5.030107678713386e-09,11629763.0668,0.91752,0.06777329349859881,500
2025-11-04 11:11:36.911000+00:00,2025-11-04 12:01:47.004000+00:00,1762254696911,1762257707004,3.323939512528513e-08,-1.4245005256136202e-05,4.933115615123865e-09,11812482.29268,0.9138520000000001,0.08354940318105847,500
2025-11-04 11:34:44.995000+00:00,2025-11-04 12:29:26.366000+00:00,1762256084995,1762259366366,6.881440937471811e-08,2.7161611167572315e-07,6.006958948691793e-09,11483590.7425,0.916679,0.20856269114456732,500
2025-11-04 12:01:50.047000+00:00,2025-11-04 12:53:24.203000+00:00,1762257710047,1762260804203,4.5205632167990175e-08,-4.590156305133051e-06,4.2593496207912815e-09,10864638.063239997,0.9181609999999999,0.18446423776463586,500
2025-11-04 12:29:27.041000+00:00,2025-11-04 13:13:38.801000+00:00,1762259367041,1762262018801,4.96053696635651e-08,-7.3325941046583366e-06,4.091928019563945e-09,10615950.936139995,0.9182480000000001,0.22786001021473512,500
2025-11-04 12:53:33.608000+00:00,2025-11-04 13:40:37.035000+00:00,1762260813608,1762263637035,7.980249405506933e-08,-1.3342141832209839e-06,6.705955983678584e-09,10584620.204179997,0.9169229999999999,0.22140753057646434,500
2025-11-04 13:13:43.024000+00:00,2025-11-04 14:08:40.963000+00:00,1762262023024,1762265320963,1.3783330595338768e-07,7.84602917058479e-06,9.961006715024162e-09,10622203.122279996,0.9162019999999997,0.27770659188427427,500
2025-11-04 13:40:45.668000+00:00,2025-11-04 14:26:07.801000+00:00,1762263645668,1762266367801,1.7850513758770514e-07,1.0987329888865223e-05,1.4056926122441313e-08,10648281.446379997,0.9174269999999998,0.2446050631425282,500
2025-11-04 14:08:46.782000+00:00,2025-11-04 14:51:37.656000+00:00,1762265326782,1762267897656,1.0545380220275659e-07,3.2265371990655717e-06,1.0271100306781536e-08,10705836.014319995,0.918552,0.17469340769136013,500
2025-11-04 14:26:08.091000+00:00,2025-11-04 15:26:30.176000+00:00,1762266368091,1762269990176,5.204118304656156e-08,-5.4547458806141675e-06,4.4758107744463816e-09,10749624.562659996,0.9180799999999999,0.21350865770962357,500
2025-11-04 14:51:44.711000+00:00,2025-11-04 15:54:35.923000+00:00,1762267904711,1762271675923,9.204927579071728e-08,1.1757138953496571e-05,6.483847418126105e-09,10777056.185479997,0.9199949999999999,0.28811018736241334,500
2025-11-04 15:26:31.229000+00:00,2025-11-04 16:16:29.904000+00:00,1762269991229,1762272989904,1.8904159515269918e-07,-4.5683947598615125e-06,1.1016791296657568e-08,11071083.903159996,0.9234900000000001,0.37156539013872,500
2025-11-04 15:54:36.981000+00:00,2025-11-04 16:34:01.038000+00:00,1762271676981,1762274041038,1.5573682655137418e-07,1.7004523138724297e-06,1.357832550507822e-08,11292913.1781,0.925644,0.20895853579124923,500
2025-11-04 16:16:31.523000+00:00,2025-11-04 16:59:54.028000+00:00,1762272991523,1762275594028,6.719592766651484e-08,2.4363866897840374e-06,8.951375301647347e-09,11120030.610859998,0.927491,0.10165320074483654,500
2025-11-04 16:34:01.475000+00:00,2025-11-04 17:43:20.173000+00:00,1762274041475,1762278200173,4.0444241511495915e-08,-5.099058977439031e-06,3.90910024539693e-09,11033168.037799995,0.9259560000000001,0.1769185080193219,500
2025-11-04 16:59:56.681000+00:00,2025-11-04 18:12:25.767000+00:00,1762275596681,1762279945767,4.288009004930155e-08,3.25198681554742e-05,3.1184443663384553e-09,10843409.303939998,0.9298799999999999,0.2751888802338832,500
2025-11-04 17:43:21.797000+00:00,2025-11-04 18:49:47.090000+00:00,1762278201797,1762282187090,3.918953750696888e-08,3.50708322473233e-05,3.9300095637905906e-09,10510603.497279998,0.9406249999999999,0.16644091940551137,500
2025-11-04 18:12:47.058000+00:00,2025-11-04 19:20:55.014000+00:00,1762279967058,1762284055014,4.745628997686829e-08,3.965049174594375e-06,4.072311742160563e-09,10283786.22386,0.9449749999999999,0.2142654085712096,500
2025-11-04 18:50:01.632000+00:00,2025-11-04 19:53:13.465000+00:00,1762282201632,1762285993465,6.146676044063075e-08,-8.436287960608012e-06,3.5599825647874283e-09,10209661.407879999,0.945673,0.37446281392210734,500
2025-11-04 19:20:57.901000+00:00,2025-11-04 20:15:35.442000+00:00,1762284057901,1762287335442,6.405853056681114e-08,-2.3430434216980203e-05,5.6562905731785176e-09,10581198.474900002,0.946507,0.2048028488735511,500
2025-11-04 19:53:17.612000+00:00,2025-11-04 20:45:05.206000+00:00,1762285997612,1762289105206,9.33649317041506e-08,-2.4354805965150414e-05,8.557862407889757e-09,10875716.77626,0.944294,0.1929009841501967,500
2025-11-04 20:15:42.518000+00:00,2025-11-04 21:21:51.494000+00:00,1762287342518,1762291311494,8.980273270927404e-08,7.382947210730486e-06,7.506230290325458e-09,10558042.513759999,0.9440350000000001,0.22324831813336357,500
2025-11-04 20:45:13.779000+00:00,2025-11-04 21:41:10.333000+00:00,1762289113779,1762292470333,1.0468907065972913e-07,5.661514696407899e-06,8.172074261541577e-09,8405775.726939999,0.945406,0.24786041967406106,500
2025-11-04 21:21:53.912000+00:00,2025-11-04 22:16:13.492000+00:00,1762291313912,1762294573492,9.803391120531509e-08,-1.8026159923240273e-05,6.920091096597621e-09,6141875.350499998,0.944301,0.2872391018476032,500
2025-11-04 21:41:10.497000+00:00,2025-11-04 22:40:53.233000+00:00,1762292470497,1762296053233,8.636770727747398e-08,-1.0529035858401782e-05,5.920726328834131e-09,5599546.277939999,0.9451269999999999,0.29937189145677345,500
2025-11-04 22:16:24.051000+00:00,2025-11-04 23:19:46.194000+00:00,1762294584051,1762298386194,9.458658535213103e-08,5.138107193086351e-06,4.9431783855764366e-09,5469108.750039999,0.9460169999999999,0.42370412750202924,500
2025-11-04 22:40:55.450000+00:00,2025-11-04 23:58:01.324000+00:00,1762296055450,1762300681324,7.56841154560246e-08,2.0188480693766876e-05,5.919013130270274e-09,5633767.775659999,0.9479299999999998,0.24716258314897666,500
